mean_accel_x,mean_accel_y,mean_accel_z,mean_gyro_x,mean_gyro_y,mean_gyro_z,std_accel_x,std_accel_y,std_accel_z,std_gyro_x,std_gyro_y,std_gyro_z,skew_accel_x,skew_accel_y,skew_accel_z,skew_gyro_x,skew_gyro_y,skew_gyro_z,kurtosis_accel_x,kurtosis_accel_y,kurtosis_accel_z,kurtosis_gyro_x,kurtosis_gyro_y,kurtosis_gyro_z,max_accel_x,max_accel_y,max_accel_z,max_gyro_x,max_gyro_y,max_gyro_z,min_accel_x,min_accel_y,min_accel_z,min_gyro_x,min_gyro_y,min_gyro_z,activity
-1.3441055293125,6.011452681874999,6.7992500225,0.5333368287375,-0.0874042512375,0.048291205574999996,0.9444902682314333,3.5163154611956906,1.7800172729215904,1.7850579050335487,0.47859196665701165,0.29777096891209354,-0.2891510516088456,-0.45275657888501314,0.6273338507179456,-0.4353190196057333,-0.46474070059292955,0.10832600334825343,0.3286660448906593,-0.9897210136237082,1.0695777680007668,-1.2614132179248787,-0.1626699807834,-1.2575795465266655,0.56562805,11.679428,12.443344,3.10849,0.69018555,0.5682678,-3.933075,-1.4982605,2.7492218,-2.639679,-1.2741547,-0.46929932,NOT FALL
-1.3014888789625,6.632238940625001,6.812478061249999,-0.10856399523749997,-0.014766691812499993,-0.04084472742499999,0.8966116128122114,3.450257270979886,1.9318896423147536,1.6454507377692864,0.4984624780840088,0.27458290014717185,-0.2668484727636195,-0.7003716516738066,0.646404458947331,0.18662435001704966,-0.36868592774318204,0.7048525534787575,0.17714629533480064,-0.35340922989616663,0.4156020471419253,-1.197770677150145,-0.4304320272117108,-0.5248067564627119,0.56562805,12.620346,12.443344,3.10849,0.93200684,0.5682678,-3.933075,-1.4982605,2.7492218,-2.639679,-1.2017212,-0.46929932,NOT FALL
-1.4924562482125,4.941782369125,7.149551592500001,-0.3565303804875,0.035952949724999995,-0.041484261300000005,0.9528783951990624,3.7723228727346414,1.9366712515613165,1.813206437747319,0.5182960500233175,0.2800373334218039,0.10494515771136734,0.0732006203232595,0.3052102309813956,0.2864353015675281,-0.606197730105436,0.6836010511383285,-0.3467751885113164,-1.065592314113871,0.0798364752230567,-1.3545045644728864,-0.4274829842904153,-0.6834197405287732,0.56562805,12.620346,12.443344,3.10849,0.93200684,0.5682678,-3.933075,-1.670639,2.7492218,-2.672699,-1.2017212,-0.46929932,NOT FALL
-1.2666831980875,6.411972634749999,6.8781391337499995,0.5475065169875,-0.08609924287500001,0.030354498825,0.8703409065647378,3.4242006114557926,1.7447036455766056,1.7773728492611163,0.5323264976301858,0.26095145961990934,0.14467515197114147,-0.4179002700927285,0.3698527443079707,-0.47571622069221214,-0.22406578055889903,0.4624141228728656,-0.8803768712847311,-0.6225345049469531,0.5204906080786431,-1.188247562409019,-0.6987042679821163,-1.0722513663881104,0.56562805,12.620346,12.397858,3.10849,0.93200684,0.5682678,-2.723999,-1.670639,2.7492218,-2.672699,-1.2017212,-0.37236023,NOT FALL
-1.3740932471250003,6.5181854285,6.975882552499999,-0.2810827306375,0.01780471857499999,-0.04970073738749999,0.7541932266059715,3.2948325900764215,1.5196857096039955,1.6667935554904936,0.4995320570618055,0.21136052427615015,0.008659581803555683,-0.6328731298779371,0.4321786809261781,0.26472060059867214,-0.23717837577604498,0.49391132462976745,-0.8381509433436354,-0.3347949267410999,-0.09898933839255974,-1.1987144460310537,-0.33025552016362303,-0.5573936485221531,0.23283386,12.620346,11.164841,2.7143402,1.1376038,0.41275024,-2.723999,-1.670639,3.931961,-2.672699,-1.167633,-0.4128418,NOT FALL
-1.5175657287500002,4.887853447375,7.132493236249999,-0.18904419237499998,0.025035665725,-0.0448671342,0.8784294353089354,3.6469993506630316,1.3628154191356094,1.8340781952913783,0.46566378962502314,0.22654659918019562,0.06826372741982442,0.007580215647203055,0.13935868050958086,0.08270414797172834,-0.31536449334432415,0.37503657358180653,0.2994101917340761,-1.2916241560656305,-0.10642183206284095,-1.5000842350241257,-0.1720305778049176,-0.889270414957025,0.7978668,11.6483,10.561493,2.7143402,1.1376038,0.44363403,-4.2706604,-1.670639,3.931961,-2.672699,-1.1218262,-0.4128418,NOT FALL
-1.473632622125,6.679345525124999,6.6654148300000005,0.46758480137499997,0.009856223400000003,0.021499252262499997,0.8545893991006415,3.3968628573883186,1.4359162292222665,1.7467095009122529,0.4664012131437309,0.3095343530263601,-0.03186002941832195,-0.7551142420823145,0.23883140142716414,-0.3576808293640089,-0.1168028412029162,0.49281944612865525,0.6520902954361727,-0.548704706588341,-0.09432275619629316,-1.2402233629472341,-0.3330004280540111,-0.7846356915299535,0.7978668,11.6483,10.561493,2.7857208,1.1376038,0.68013,-4.2706604,-1.1487122,3.9056244,-2.658844,-1.1218262,-0.4682312,NOT FALL
-1.5987594651,6.297350506375,6.68190461125,-0.420166967125,0.17648983035000002,-0.009406661925,1.0338095306388237,3.3335794169333437,1.5510932627116456,1.6617749690912536,0.43765250930671973,0.3076435887292281,-0.8220227983244172,-0.5627052093459357,0.25419482376748437,0.5314293682343839,-0.3499644674656498,0.6506851090078396,2.440611291381467,-0.7602661909240829,-0.5764264245468196,-1.0307031303476577,-0.2255741529098012,-0.4562289148944565,0.7978668,11.377762,10.561493,2.7857208,1.1376038,0.68013,-5.597046,-1.1487122,3.9056244,-2.658844,-1.0142365,-0.4682312,NOT FALL
-1.6701358868500003,5.681142825125,7.104331213750001,-0.1034109097,0.1632266977875,0.13082199077499998,1.2972195453729303,3.463527515922684,2.6835782357516527,1.5554260308347294,0.436716741354567,0.3486644461899417,0.12959763014924208,0.02885916801314742,2.3979393307185877,0.19926022622792444,-0.4712770443483543,0.0011831953183854395,1.518262448957536,-0.9327038518025628,9.471065126425513,-1.0092410957212985,-0.3889702253557932,-1.3342292314844084,2.8449097,13.278748,19.874939,2.7857208,1.0023041,0.74723816,-5.597046,-1.1487122,2.414032,-2.658844,-1.0142365,-0.4682312,NOT FALL
-1.541896249825,6.549370604750001,7.17717473625,-0.006032752624999982,0.1395376198625,0.25947914032499997,1.7167249538846994,3.087917953725705,3.867423058221623,1.2902753764698331,0.6172194216972356,0.3726462158423746,0.7677899390873356,0.44034838703097157,2.6391485555236582,0.34415800647228445,-0.7593844819690907,0.010844958101715034,2.474571779749235,-0.35838909410329167,9.339919537702592,-0.354852465295151,1.0119424065698661,-0.5312326884922189,4.293396,14.626694,27.122192,2.7857208,1.6254883,1.2106323,-5.597046,0.49371338,1.8274536,-2.1826782,-1.8483429,-0.4682312,NOT FALL
-1.336772921325,5.906287799749999,7.6991105937499995,-0.41806354720000005,0.23044452455000003,0.2264291756875,1.9967014638636447,3.0181476595314005,3.971599682836569,0.8411416874254936,0.8253042206461291,0.37122349381134945,0.16840671952276076,0.8273738144240809,2.112662647746169,-0.5415711012791237,0.09166140929214357,0.029896514031083687,1.2857871098281581,0.37064961272430574,7.001809206940477,-0.6954662550938466,0.7581369908508506,-0.00392925211949402,4.293396,14.626694,27.122192,1.0834198,2.7759705,1.2106323,-7.3472137,0.49371338,1.8274536,-2.1826782,-1.8483429,-0.78034973,NOT FALL
-1.2637798293500002,5.180484782875,8.103072738749999,-0.328407860825,0.277436252975,0.36485996169999996,2.1189936449513795,3.583087073880554,4.391053520472343,0.7697664823984554,0.8742675405800495,0.3603052287995962,0.25972287720945664,0.4378575399090676,1.3696432245885892,-0.7832673670010495,0.02884370950504775,-0.4374874257616158,0.7072245453189043,0.3682043171741567,3.7464114888011038,0.16480753348469745,0.11844218771177673,0.3372861341320039,4.293396,14.626694,27.122192,1.0834198,2.7759705,1.2106323,-7.3472137,-3.5979767,-1.5914764,-2.2700195,-1.8483429,-0.78034973,NOT FALL
-1.1461646981875,5.55733242175,7.84081821375,0.019520568562500007,0.2811912513625,0.3694011683625,1.9588806444322062,3.732276676560222,3.8964365384151596,1.1450662737522135,0.9265771359450317,0.3863421425480301,0.12735425686294355,0.005610115777836358,1.558696051267365,0.17677794449086479,-0.02468482952773436,-0.22789897747502894,1.6305974612667988,-0.31948244086840516,6.258178959347983,-0.3002987419960843,-0.39436906103415215,-0.2088544240698469,4.293396,14.626694,27.122192,2.520462,2.7759705,1.2106323,-7.3472137,-3.5979767,-1.5914764,-2.2700195,-1.8483429,-0.78034973,NOT FALL
-1.2198465328375,6.450608839500001,7.66367762125,-0.22443752417499999,0.4581050846125,0.44313068530000005,1.7533848158769496,3.676914667992405,2.800281669662314,1.2670080129532608,0.8006240324352036,0.45330528436234374,-0.27867334857896214,-0.6868168143166723,0.10555591881261742,0.3318283264227193,0.013330932585112691,0.11076052709289017,1.7787028718810616,-0.38209211326250925,1.523964537449042,-0.5244318550090283,-0.09394261999611286,-0.11264857180712307,3.6278076,12.277969,16.410538,2.520462,2.7759705,1.5195465,-7.3472137,-3.5979767,-1.5914764,-2.76857,-1.5010681,-0.78034973,NOT FALL
-1.3887575112125001,5.405180744875,7.585566921250001,-0.5179718026,0.33365592834999996,0.55486335825,1.4907473159348485,3.9788643303810147,2.5701241504388497,1.5702024920103588,0.7090779727559136,0.35768114563962833,0.25854237150949405,-0.18493106052299293,0.25983527187520117,0.23711917053390147,-0.563457399922094,0.5584057229422607,1.5123373772251458,-1.180802695620233,2.7381785714452906,-1.0174890871313886,-0.20972099622681295,0.0027789074096307154,3.6278076,12.277969,16.410538,2.520462,1.4710236,1.5195465,-5.4653625,-3.5979767,-1.5914764,-3.0945435,-1.5884094,-0.17634583,NOT FALL
-1.4007284109625,6.598960300499999,7.07428418375,0.28138904665000003,0.052745818987500005,0.4906679173,1.196898735259426,3.526572571485278,1.550161817930857,1.779692244010707,0.7694412371118196,0.43815323492629554,0.029038893869341106,-0.5777672262348146,0.06840427982757015,-0.434467424927024,-0.4268906473348704,0.22139226704529022,1.5897459563165972,-1.0978746884765764,-0.25031843055656555,-1.1035495365834804,-0.17131848435933295,-0.5175133177432025,2.2248077,11.423248,11.466507,2.5854492,1.4092407,1.5195465,-5.4653625,-0.01864624,3.5201569,-3.0945435,-1.9090576,-0.29779053,NOT FALL
-1.321420092475,6.786306166624999,6.915399003749999,-0.393815230425,0.003691102262500012,0.33601799145,1.2290118773750476,3.2244711662944985,1.4371153460586585,1.7349331710689342,0.712363303279545,0.5506508458121674,-0.03813709357399687,-0.6844845419104966,0.31035147182677886,0.26445484922322315,-0.4371860695379401,-0.13389461499289637,1.2700144898907766,-0.7293380878966165,0.3964015204312825,-1.1308247480173705,0.34256066440318156,-0.1561742381743274,2.2248077,11.423248,11.466507,2.5854492,1.4092407,1.5195465,-5.4653625,-0.01864624,3.5201569,-3.0945435,-1.9090576,-0.95399475,NOT FALL
-1.28610552955,5.0473676236125,7.044805353749998,-0.1715084032625,-0.22656593186249996,0.14152774781250002,1.0743242859036506,3.5145767884692583,1.400859896228802,1.944468309805822,0.6844439367728458,0.48026777628784073,-0.05456954699438805,-0.15088084795008208,0.44917617097866297,0.06982367439520884,-0.2692570846287612,-0.2647862260452502,-0.28299377361539557,-1.211214986034828,0.671299946493161,-1.4774835578614354,-0.08621713737983061,-0.4088948593352826,0.912796,10.271637,11.466507,2.8176727,1.2462616,1.062561,-4.1916504,-2.6283264,4.0444794,-3.0945435,-1.9090576,-0.95399475,NOT FALL
-1.17259044115,6.8486156119875,6.72787304875,0.4736162229875,-0.2019454948125,-0.0238683722625,1.0441242686602688,3.3740004253916243,1.4037002278537076,1.7612028010150331,0.6188801541982669,0.44374721375653076,-0.2872075650957587,-0.9602101596093768,-0.14985843010380223,-0.3474333226142592,-0.394653503028109,0.44070517307420704,-0.09272190272304748,-0.05865848012950625,0.44248816732210283,-1.2612218181873747,0.30611432876917277,0.2789158485845853,0.912796,11.25087,10.702759,2.8176727,1.2260132,1.062561,-4.1916504,-2.6283264,2.9527283,-2.5864105,-1.9090576,-0.95399475,NOT FALL
-1.2083835561499998,5.7928924301125,7.034122083750001,-0.5315406753874999,-0.016163254262500003,-0.16360397595,1.0386271117947252,3.62963235441016,1.4869568987232176,1.7889613733959244,0.6244559266919164,0.37422462124714867,-0.3209105072293405,-0.5455115190102959,-0.398308915571316,0.46308394818788295,0.029993169863345884,-0.07124988414960583,-0.13157349091071469,-0.7764937772436586,0.22817533799279266,-1.1145083948888062,-0.4958690789859115,-0.693597999317586,0.912796,11.25087,10.702759,2.8176727,1.4230957,0.56721497,-4.1916504,-2.6283264,2.9527283,-3.05513,-1.4467316,-0.95399475,NOT FALL
-1.2771276415500001,5.3484386557375005,7.045344542499999,0.20145473862500002,-0.08616466551250002,-0.05769024157500001,1.0765795534332723,3.879462717171404,1.3911203351438828,1.986449861839125,0.6931969864838442,0.42264484663967555,-0.055219295226755415,-0.2769966808706265,-0.47640380433139184,-0.1664912922494645,-0.13067319017305398,0.567756753263336,-0.21966756218795336,-1.2386093569825767,0.6603973453087812,-1.5089345139158863,-0.7159598118355186,-0.10766149721390272,1.0420685,11.25087,10.702759,2.8485718,1.4230957,1.0114288,-4.1916504,-2.6283264,2.9527283,-3.05513,-1.484024,-0.7739563,NOT FALL
-1.29759788135,6.944652575000001,6.777373312500001,0.1717203176875,-0.023779869212500006,-0.0993957541875,0.9211534133861105,3.329623547262063,1.3590909517901775,1.7935090837908632,0.6020264002620217,0.4151067901818449,0.2097256365254456,-1.0866570028990734,-0.5026936925643928,-0.11409739994757485,-0.2586974275535039,0.7179782569047354,-0.37173939193510686,0.12467476842976533,0.20764626625959437,-1.3012079211757643,-0.2205548630011882,0.3307918028672243,1.0420685,11.25087,9.749863,2.8485718,1.4230957,1.0114288,-3.2674866,-2.0010376,2.9527283,-3.05513,-1.484024,-0.73028564,NOT FALL
-1.431942175,5.258056651375,7.125429915000001,-0.47498893351249993,-0.011236380975000003,0.013509750462499998,0.9419595680333569,3.456659997824394,1.1978453850151145,1.8340691745094082,0.6091913585975721,0.46390223367750294,-0.28336203031952184,-0.29320092982007523,-0.08891816155887691,0.37294128692116035,-0.33141593176604817,0.24594629506962548,0.9099460318005628,-1.240846202932923,-0.055510932425119286,-1.2319187016352022,-0.28190585174207516,-0.7303909446633812,1.0420685,10.606827,10.0060425,2.8485718,1.4230957,1.0114288,-4.5411987,-2.0010376,3.857727,-3.05513,-1.484024,-0.73028564,NOT FALL
